session_id,title,workflow_type,status,current_step,total_steps,case_id,created_at,updated_at,extracted_data,config
JIR-1753333412370-8remhl84,Ultra Fast Test,jira,completed,7,7,XSX-4121,2025-07-24T05:03:32.370Z,2025-07-24T05:04:03.093Z,"{""contact_role"":""ABC Private Limited"",""title"":""Y"",""re_assured_name"":""ABC Private Limited"",""re_assured_main"":""Y"",""inception_date"":""01/01/2025"",""expiry_date"":""31/12/2025"",""settlement_due_date"":""30/03/2025"",""limit_amount"":""10,000,000.00"",""limit_currency"":""USD"",""limit_basis"":""PER OCC"",""deductible_amount"":""10,000.00"",""deductible_currency"":""USD"",""deductible_basis"":""PER OCC"",""tiv_amount_1"":""284,860,219.00"",""tiv_currency_1"":""USD"",""tiv_amount_2"":""1,045,000.00"",""tiv_currency_2"":""USD"",""clause_1"":""Found"",""clause_2"":""Found"",""clause_3"":""Found"",""clause_4"":""Found"",""clause_5"":""Found"",""clause_6"":""Not Found"",""clause_7"":""Found"",""clause_8"":""Found"",""clause_9"":""Found"",""clause_10"":""Found"",""clause_11"":""Found"",""clause_12"":""Found"",""clause_13"":""Found"",""clause_14"":""Not Found"",""clause_15"":""Not Found"",""clause_16"":""Found"",""clause_17"":""Found"",""clause_18"":""Found"",""clause_19"":""Not Found"",""clause_20"":""Not Found"",""deduction_type_1"":""Brokerage"",""deduction_percentage_1"":""20%"",""deduction_type_2"":""Commission"",""deduction_percentage_2"":""15%"",""deduction_type_3"":""Administrative Fee"",""deduction_percentage_3"":""5%"",""riskcode1"":""P3"",""riskcode1_percentage_1"":""100%"",""leader_overall"":""ABC Syndicate"",""Polreference"":"" "",""written_line_ref"":"" ""}",{}
JIR-1753333811853-bh5zk5ny,Ultra Fast Test,jira,completed,7,7,XSX-4121,2025-07-24T05:10:11.854Z,2025-07-24T05:10:43.332Z,"{""contact_role"":""ABC Private Limited"",""title"":""Y"",""re_assured_name"":""ABC Private Limited"",""re_assured_main"":""Y"",""inception_date"":""01/01/2025"",""expiry_date"":""31/12/2025"",""settlement_due_date"":""30/03/2025"",""limit_amount"":""10,000,000.00"",""limit_currency"":""USD"",""limit_basis"":""PER OCC"",""deductible_amount"":""10,000.00"",""deductible_currency"":""USD"",""deductible_basis"":""PER OCC"",""tiv_amount_1"":""284,860,219.00"",""tiv_currency_1"":""USD"",""tiv_amount_2"":""1,045,000.00"",""tiv_currency_2"":""USD"",""clause_1"":""Found"",""clause_2"":""Found"",""clause_3"":""Found"",""clause_4"":""Found"",""clause_5"":""Found"",""clause_6"":""Not Found"",""clause_7"":""Found"",""clause_8"":""Found"",""clause_9"":""Found"",""clause_10"":""Found"",""clause_11"":""Found"",""clause_12"":""Found"",""clause_13"":""Found"",""clause_14"":""Not Found"",""clause_15"":""Not Found"",""clause_16"":""Found"",""clause_17"":""Found"",""clause_18"":""Found"",""clause_19"":""Not Found"",""clause_20"":""Not Found"",""deduction_type_1"":""Brokerage"",""deduction_percentage_1"":""20%"",""deduction_type_2"":""Commission"",""deduction_percentage_2"":""15%"",""deduction_type_3"":""Administrative Fee"",""deduction_percentage_3"":""5%"",""riskcode1"":""P3"",""riskcode1_percentage_1"":""100%"",""leader_overall"":""ABC Syndicate"",""Polreference"":"" "",""written_line_ref"":"" ""}",{}
JIR-1753334744590-u9zxz3dm,Ultra Fast Test,jira,completed,7,7,XSX-4121,2025-07-24T05:25:44.590Z,2025-07-24T05:28:00.535Z,"{""contact_role"":""ABC Private Limited"",""title"":""Y"",""re_assured_name"":""ABC Private Limited"",""re_assured_main"":""Y"",""inception_date"":""01/01/2025"",""expiry_date"":""31/12/2025"",""settlement_due_date"":""30/03/2025"",""limit_amount"":""10,000,000.00"",""limit_currency"":""USD"",""limit_basis"":""PER OCC"",""deductible_amount"":""10,000.00"",""deductible_currency"":""USD"",""deductible_basis"":""PER OCC"",""tiv_amount_1"":""284,860,219.00"",""tiv_currency_1"":""USD"",""tiv_amount_2"":""1,045,000.00"",""tiv_currency_2"":""USD"",""clause_1"":""Found"",""clause_2"":""Found"",""clause_3"":""Found"",""clause_4"":""Found"",""clause_5"":""Found"",""clause_6"":""Not Found"",""clause_7"":""Found"",""clause_8"":""Found"",""clause_9"":""Found"",""clause_10"":""Found"",""clause_11"":""Found"",""clause_12"":""Found"",""clause_13"":""Found"",""clause_14"":""Not Found"",""clause_15"":""Not Found"",""clause_16"":""Found"",""clause_17"":""Found"",""clause_18"":""Found"",""clause_19"":""Not Found"",""clause_20"":""Not Found"",""deduction_type_1"":""Brokerage"",""deduction_percentage_1"":""20%"",""deduction_type_2"":""Commission"",""deduction_percentage_2"":""15%"",""deduction_type_3"":""Administrative Fee"",""deduction_percentage_3"":""5%"",""riskcode1"":""P3"",""riskcode1_percentage_1"":""100%"",""leader_overall"":""ABC Syndicate"",""Polreference"":"" "",""written_line_ref"":"" ""}",{}
JIR-1753335061709-9abh31wm,Ultra Fast Test,jira,completed,7,7,XSX-4121,2025-07-24T05:31:01.709Z,2025-07-24T05:31:32.971Z,"{""contact_role"":""ABC Private Limited"",""title"":""Y"",""re_assured_name"":""ABC Private Limited"",""re_assured_main"":""Y"",""inception_date"":""01/01/2025"",""expiry_date"":""31/12/2025"",""settlement_due_date"":""30/03/2025"",""limit_amount"":""10,000,000.00"",""limit_currency"":""USD"",""limit_basis"":""PER OCC"",""deductible_amount"":""10,000.00"",""deductible_currency"":""USD"",""deductible_basis"":""PER OCC"",""tiv_amount_1"":""284,860,219.00"",""tiv_currency_1"":""USD"",""tiv_amount_2"":""1,045,000.00"",""tiv_currency_2"":""USD"",""clause_1"":""Found"",""clause_2"":""Found"",""clause_3"":""Found"",""clause_4"":""Found"",""clause_5"":""Found"",""clause_6"":""Not Found"",""clause_7"":""Found"",""clause_8"":""Found"",""clause_9"":""Found"",""clause_10"":""Found"",""clause_11"":""Found"",""clause_12"":""Found"",""clause_13"":""Found"",""clause_14"":""Not Found"",""clause_15"":""Not Found"",""clause_16"":""Found"",""clause_17"":""Found"",""clause_18"":""Found"",""clause_19"":""Not Found"",""clause_20"":""Not Found"",""deduction_type_1"":""Brokerage"",""deduction_percentage_1"":""20%"",""deduction_type_2"":""Commission"",""deduction_percentage_2"":""15%"",""deduction_type_3"":""Administrative Fee"",""deduction_percentage_3"":""5%"",""riskcode1"":""P3"",""riskcode1_percentage_1"":""100%"",""leader_overall"":""ABC Syndicate"",""Polreference"":"" "",""written_line_ref"":"" ""}",{}
JIR-1753335240886-karap0px,Ultra Fast Test,jira,completed,7,7,XSX-4121,2025-07-24T05:34:00.886Z,2025-07-24T05:34:27.071Z,"{""contact_role"":""ABC Private Limited"",""title"":""Y"",""re_assured_name"":""ABC Private Limited"",""re_assured_main"":""Y"",""inception_date"":""01/01/2025"",""expiry_date"":""31/12/2025"",""settlement_due_date"":""30/03/2025"",""limit_amount"":""10,000,000.00"",""limit_currency"":""USD"",""limit_basis"":""PER OCC"",""deductible_amount"":""10,000.00"",""deductible_currency"":""USD"",""deductible_basis"":""PER OCC"",""tiv_amount_1"":""284,860,219.00"",""tiv_currency_1"":""USD"",""tiv_amount_2"":""1,045,000.00"",""tiv_currency_2"":""USD"",""clause_1"":""Found"",""clause_2"":""Found"",""clause_3"":""Found"",""clause_4"":""Found"",""clause_5"":""Found"",""clause_6"":""Not Found"",""clause_7"":""Found"",""clause_8"":""Found"",""clause_9"":""Found"",""clause_10"":""Found"",""clause_11"":""Found"",""clause_12"":""Found"",""clause_13"":""Found"",""clause_14"":""Not Found"",""clause_15"":""Not Found"",""clause_16"":""Found"",""clause_17"":""Found"",""clause_18"":""Found"",""clause_19"":""Not Found"",""clause_20"":""Not Found"",""deduction_type_1"":""Brokerage"",""deduction_percentage_1"":""20%"",""deduction_type_2"":""Commission"",""deduction_percentage_2"":""15%"",""deduction_type_3"":""Administrative Fee"",""deduction_percentage_3"":""5%"",""riskcode1"":""P3"",""riskcode1_percentage_1"":""100%"",""leader_overall"":""ABC Syndicate"",""Polreference"":"" "",""written_line_ref"":"" ""}",{}
JIR-1753335543330-2p42axru,Ultra Fast Test,jira,pending_approval,2,7,XSX-4121,2025-07-24T05:39:03.330Z,2025-07-24T05:39:22.145Z,"{""contact_role"":""ABC Private Limited"",""title"":""Y"",""re_assured_name"":""ABC Private Limited"",""re_assured_main"":""Y"",""inception_date"":""01/01/2025"",""expiry_date"":""31/12/2025"",""settlement_due_date"":""30/03/2025"",""limit_amount"":""10,000,000.00"",""limit_currency"":""USD"",""limit_basis"":""PER OCC"",""deductible_amount"":""10,000.00"",""deductible_currency"":""USD"",""deductible_basis"":""PER OCC"",""tiv_amount_1"":""284,860,219.00"",""tiv_currency_1"":""USD"",""tiv_amount_2"":""1,045,000.00"",""tiv_currency_2"":""USD"",""clause_1"":""Found"",""clause_2"":""Found"",""clause_3"":""Found"",""clause_4"":""Found"",""clause_5"":""Found"",""clause_6"":""Not Found"",""clause_7"":""Found"",""clause_8"":""Found"",""clause_9"":""Found"",""clause_10"":""Found"",""clause_11"":""Found"",""clause_12"":""Found"",""clause_13"":""Found"",""clause_14"":""Not Found"",""clause_15"":""Not Found"",""clause_16"":""Found"",""clause_17"":""Found"",""clause_18"":""Found"",""clause_19"":""Not Found"",""clause_20"":""Not Found"",""deduction_type_1"":""Brokerage"",""deduction_percentage_1"":""20%"",""deduction_type_2"":""Commission"",""deduction_percentage_2"":""15%"",""deduction_type_3"":""Administrative Fee"",""deduction_percentage_3"":""5%"",""riskcode1"":""P3"",""riskcode1_percentage_1"":""100%"",""leader_overall"":""ABC Syndicate"",""Polreference"":"" "",""written_line_ref"":"" ""}",{}
JIR-1753335694958-8na75ri6,Ultra Fast Test,jira,pending_approval,2,7,XSX-4121,2025-07-24T05:41:34.958Z,2025-07-24T05:41:54.031Z,"{""contact_role"":""ABC Private Limited"",""title"":""Y"",""re_assured_name"":""ABC Private Limited"",""re_assured_main"":""Y"",""inception_date"":""01/01/2025"",""expiry_date"":""31/12/2025"",""settlement_due_date"":""30/03/2025"",""limit_amount"":""10,000,000.00"",""limit_currency"":""USD"",""limit_basis"":""PER OCC"",""deductible_amount"":""10,000.00"",""deductible_currency"":""USD"",""deductible_basis"":""PER OCC"",""tiv_amount_1"":""284,860,219.00"",""tiv_currency_1"":""USD"",""tiv_amount_2"":""1,045,000.00"",""tiv_currency_2"":""USD"",""clause_1"":""Found"",""clause_2"":""Found"",""clause_3"":""Found"",""clause_4"":""Found"",""clause_5"":""Found"",""clause_6"":""Not Found"",""clause_7"":""Found"",""clause_8"":""Found"",""clause_9"":""Found"",""clause_10"":""Found"",""clause_11"":""Found"",""clause_12"":""Found"",""clause_13"":""Found"",""clause_14"":""Not Found"",""clause_15"":""Not Found"",""clause_16"":""Found"",""clause_17"":""Found"",""clause_18"":""Found"",""clause_19"":""Not Found"",""clause_20"":""Not Found"",""deduction_type_1"":""Brokerage"",""deduction_percentage_1"":""20%"",""deduction_type_2"":""Commission"",""deduction_percentage_2"":""15%"",""deduction_type_3"":""Administrative Fee"",""deduction_percentage_3"":""5%"",""riskcode1"":""P3"",""riskcode1_percentage_1"":""100%"",""leader_overall"":""ABC Syndicate"",""Polreference"":"" "",""written_line_ref"":"" ""}",{}
JIR-1753335865418-mjn699s7,wqdqwd,jira,completed,7,7,XSX-4120,2025-07-24T05:44:25.419Z,2025-07-24T05:45:08.419Z,"{""contact_role"":""ABC Private Limited"",""title"":""Y"",""re_assured_name"":""ABC Private Limited"",""re_assured_main"":""Y"",""inception_date"":""01/01/2025"",""expiry_date"":""31/12/2025"",""settlement_due_date"":""30/03/2025"",""limit_amount"":""10,000,000.00"",""limit_currency"":""USD"",""limit_basis"":""PER OCC"",""deductible_amount"":""10,000.00"",""deductible_currency"":""USD"",""deductible_basis"":""PER OCC"",""tiv_amount_1"":""284,860,219.00"",""tiv_currency_1"":""USD"",""tiv_amount_2"":""1,045,000.00"",""tiv_currency_2"":""USD"",""clause_1"":""Found"",""clause_2"":""Found"",""clause_3"":""Found"",""clause_4"":""Found"",""clause_5"":""Found"",""clause_6"":""Not Found"",""clause_7"":""Found"",""clause_8"":""Found"",""clause_9"":""Found"",""clause_10"":""Found"",""clause_11"":""Found"",""clause_12"":""Found"",""clause_13"":""Found"",""clause_14"":""Not Found"",""clause_15"":""Not Found"",""clause_16"":""Found"",""clause_17"":""Found"",""clause_18"":""Found"",""clause_19"":""Not Found"",""clause_20"":""Not Found"",""deduction_type_1"":""Brokerage"",""deduction_percentage_1"":""20%"",""deduction_type_2"":""Commission"",""deduction_percentage_2"":""15%"",""deduction_type_3"":""Administrative Fee"",""deduction_percentage_3"":""5%"",""riskcode1"":""P3"",""riskcode1_percentage_1"":""100%"",""leader_overall"":""ABC Syndicate"",""Polreference"":"" "",""written_line_ref"":"" ""}",{}
JIR-1753335872026-nyrh2sfq,Fresh Timing Test,jira,pending_data_extraction,1,7,TEST-TIMING-001,2025-07-24T05:44:32.026Z,2025-07-24T05:44:40.060Z,{},{}
JIR-1753336086845-hcc2wbcc,TIMING TEST - Sanctions Check and Integration,jira,pending_approval,2,7,TEST-TIMING-002,2025-07-24T05:48:06.846Z,2025-07-24T05:48:27.980Z,{},{}
JIR-1753336147190-l6hpha0s,FINAL TIMING TEST - All Agents,jira,pending_approval,2,7,TEST-TIMING-FINAL,2025-07-24T05:49:07.191Z,2025-07-24T05:49:42.616Z,{},{}
JIR-1753336211226-arkeiugy,Ultra Fast Test,jira,completed,7,7,XSX-4121,2025-07-24T05:50:11.227Z,2025-07-24T05:51:54.046Z,"{""contact_role"":""ABC Private Limited"",""title"":""Y"",""re_assured_name"":""ABC Private Limited"",""re_assured_main"":""Y"",""inception_date"":""01/01/2025"",""expiry_date"":""31/12/2025"",""settlement_due_date"":""30/03/2025"",""limit_amount"":""10,000,000.00"",""limit_currency"":""USD"",""limit_basis"":""PER OCC"",""deductible_amount"":""10,000.00"",""deductible_currency"":""USD"",""deductible_basis"":""PER OCC"",""tiv_amount_1"":""284,860,219.00"",""tiv_currency_1"":""USD"",""tiv_amount_2"":""1,045,000.00"",""tiv_currency_2"":""USD"",""clause_1"":""Found"",""clause_2"":""Found"",""clause_3"":""Found"",""clause_4"":""Found"",""clause_5"":""Found"",""clause_6"":""Not Found"",""clause_7"":""Found"",""clause_8"":""Found"",""clause_9"":""Found"",""clause_10"":""Found"",""clause_11"":""Found"",""clause_12"":""Found"",""clause_13"":""Found"",""clause_14"":""Not Found"",""clause_15"":""Not Found"",""clause_16"":""Found"",""clause_17"":""Found"",""clause_18"":""Found"",""clause_19"":""Not Found"",""clause_20"":""Not Found"",""deduction_type_1"":""Brokerage"",""deduction_percentage_1"":""20%"",""deduction_type_2"":""Commission"",""deduction_percentage_2"":""15%"",""deduction_type_3"":""Administrative Fee"",""deduction_percentage_3"":""5%"",""riskcode1"":""P3"",""riskcode1_percentage_1"":""100%"",""leader_overall"":""ABC Syndicate"",""Polreference"":"" "",""written_line_ref"":"" ""}",{}
JIR-1753336536591-ji0xmu3d,Ultra Fast Test,jira,completed,7,7,XSX-4121,2025-07-24T05:55:36.591Z,2025-07-24T05:57:09.271Z,"{""contact_role"":""ABC Private Limited"",""title"":""Y"",""re_assured_name"":""ABC Private Limited"",""re_assured_main"":""Y"",""inception_date"":""01/01/2025"",""expiry_date"":""31/12/2025"",""settlement_due_date"":""30/03/2025"",""limit_amount"":""10,000,000.00"",""limit_currency"":""USD"",""limit_basis"":""PER OCC"",""deductible_amount"":""10,000.00"",""deductible_currency"":""USD"",""deductible_basis"":""PER OCC"",""tiv_amount_1"":""284,860,219.00"",""tiv_currency_1"":""USD"",""tiv_amount_2"":""1,045,000.00"",""tiv_currency_2"":""USD"",""clause_1"":""Found"",""clause_2"":""Found"",""clause_3"":""Found"",""clause_4"":""Found"",""clause_5"":""Found"",""clause_6"":""Not Found"",""clause_7"":""Found"",""clause_8"":""Found"",""clause_9"":""Found"",""clause_10"":""Found"",""clause_11"":""Found"",""clause_12"":""Found"",""clause_13"":""Found"",""clause_14"":""Not Found"",""clause_15"":""Not Found"",""clause_16"":""Found"",""clause_17"":""Found"",""clause_18"":""Found"",""clause_19"":""Not Found"",""clause_20"":""Not Found"",""deduction_type_1"":""Brokerage"",""deduction_percentage_1"":""20%"",""deduction_type_2"":""Commission"",""deduction_percentage_2"":""15%"",""deduction_type_3"":""Administrative Fee"",""deduction_percentage_3"":""5%"",""riskcode1"":""P3"",""riskcode1_percentage_1"":""100%"",""leader_overall"":""ABC Syndicate"",""Polreference"":"" "",""written_line_ref"":"" ""}",{}
JIR-1753336736930-8wttqxh7,wqdqwd,jira,pending_data_extraction,1,7,XSX-4120,2025-07-24T05:58:56.930Z,2025-07-24T05:59:05.496Z,{},{}
JIR-1753336741469-y98zf7nu,wqdqwd,jira,pending_data_extraction,1,7,XSX-4120,2025-07-24T05:59:01.469Z,2025-07-24T05:59:09.707Z,{},{}
JIR-1753336762385-md62lpzr,wqdqwd,jira,pending_approval,2,7,XSX-4120,2025-07-24T05:59:22.385Z,2025-07-24T06:00:12.840Z,"{""contact_role"":""ABC Private Limited"",""title"":""Y"",""re_assured_name"":""ABC Private Limited"",""re_assured_main"":""Y"",""inception_date"":""01/01/2025"",""expiry_date"":""31/12/2025"",""settlement_due_date"":""30/03/2025"",""limit_amount"":""10,000,000.00"",""limit_currency"":""USD"",""limit_basis"":""PER OCC"",""deductible_amount"":""10,000.00"",""deductible_currency"":""USD"",""deductible_basis"":""PER OCC"",""tiv_amount_1"":""284,860,219.00"",""tiv_currency_1"":""USD"",""tiv_amount_2"":""1,045,000.00"",""tiv_currency_2"":""USD"",""clause_1"":""Found"",""clause_2"":""Found"",""clause_3"":""Found"",""clause_4"":""Found"",""clause_5"":""Found"",""clause_6"":""Not Found"",""clause_7"":""Found"",""clause_8"":""Found"",""clause_9"":""Found"",""clause_10"":""Found"",""clause_11"":""Found"",""clause_12"":""Found"",""clause_13"":""Found"",""clause_14"":""Not Found"",""clause_15"":""Not Found"",""clause_16"":""Found"",""clause_17"":""Found"",""clause_18"":""Found"",""clause_19"":""Not Found"",""clause_20"":""Not Found"",""deduction_type_1"":""Brokerage"",""deduction_percentage_1"":""20%"",""deduction_type_2"":""Commission"",""deduction_percentage_2"":""15%"",""deduction_type_3"":""Administrative Fee"",""deduction_percentage_3"":""5%"",""riskcode1"":""P3"",""riskcode1_percentage_1"":""100%"",""leader_overall"":""ABC Syndicate"",""Polreference"":"" "",""written_line_ref"":"" ""}",{}
JIR-1753354987594-isb758sm,Slip - Reference: AB1232122313221,jira,completed,7,7,XSX-4128,2025-07-24T11:03:07.595Z,2025-07-24T11:05:25.208Z,"{""contact_role"":""ABC Private Limited"",""title"":""Y"",""re_assured_name"":""ABC Private Limited"",""re_assured_main"":""Y"",""inception_date"":""01/01/2025"",""expiry_date"":""31/12/2025"",""settlement_due_date"":""30/03/2025"",""limit_amount"":""10,000,000.00"",""limit_currency"":""USD"",""limit_basis"":""PER OCC"",""deductible_amount"":""10,000.00"",""deductible_currency"":""USD"",""deductible_basis"":""PER OCC"",""tiv_amount_1"":""284,860,219.00"",""tiv_currency_1"":""USD"",""tiv_amount_2"":""1,045,000.00"",""tiv_currency_2"":""USD"",""clause_1"":""Found"",""clause_2"":""Found"",""clause_3"":""Found"",""clause_4"":""Found"",""clause_5"":""Found"",""clause_6"":""Not Found"",""clause_7"":""Found"",""clause_8"":""Found"",""clause_9"":""Found"",""clause_10"":""Found"",""clause_11"":""Found"",""clause_12"":""Found"",""clause_13"":""Found"",""clause_14"":""Not Found"",""clause_15"":""Not Found"",""clause_16"":""Found"",""clause_17"":""Found"",""clause_18"":""Found"",""clause_19"":""Not Found"",""clause_20"":""Not Found"",""deduction_type_1"":""Brokerage"",""deduction_percentage_1"":""20%"",""deduction_type_2"":""Commission"",""deduction_percentage_2"":""15%"",""deduction_type_3"":""Administrative Fee"",""deduction_percentage_3"":""5%"",""riskcode1"":""P3"",""riskcode1_percentage_1"":""100%"",""leader_overall"":""ABC Syndicate"",""Polreference"":"" "",""written_line_ref"":"" ""}",{}
